user_id,signup_date,acquisition_channel,country,platform,plan_tier,age_bucket,app_version,os_version
u_204720,2026-03-05,paid_social,United Arab Emirates,iOS,free,25-34,7.0.1,17.4
u_204721,2026-04-03,organic_search,Turkey,iOS,free,35-44,7.0.1,16.5
u_204722,2026-05-28,paid_social,Pakistan,Android,free,35-44,7.0.0,13
u_204723,2026-05-19,paid_search,United Arab Emirates,iOS,free,18-24,6.9.2,17.4
u_204724,2026-06-07,paid_social,United Kingdom,Android,free,18-24,6.9.2,12
u_204725,2026-05-02,paid_search,United States,Android,enterprise,18-24,7.0.1,14
u_204726,2026-05-29,paid_social,Nigeria,Android,free,18-24,6.9.2,13
u_204727,2026-04-23,influencer,Pakistan,iOS,free,35-44,6.8.0,17.4
u_204728,2026-06-03,app_store_browse,United States,iOS,free,25-34,7.1.0,17.4
u_204729,2026-03-13,paid_social,Philippines,Android,free,25-34,7.1.0,13
u_204730,2026-03-22,paid_social,United States,Android,free,25-34,7.0.0,14
u_204731,2026-03-05,referral,Saudi Arabia,Android,free,18-24,6.9.2,15
u_204732,2026-04-19,organic_search,Pakistan,iOS,free,18-24,7.0.0,16.5
u_204733,2026-05-03,paid_social,United States,Android,free,25-34,7.1.0,13
u_204734,2026-04-12,organic_search,Philippines,iOS,free,25-34,6.8.0,18.0
u_204735,2026-05-23,influencer,Indonesia,Android,free,18-24,7.0.1,13
u_204736,2026-04-26,paid_social,Germany,Android,free,18-24,7.0.1,13
u_204737,2026-03-21,paid_social,Nigeria,Android,free,25-34,7.0.0,12
u_204738,2026-06-14,paid_social,Indonesia,iOS,free,25-34,7.1.0,17.0
u_204739,2026-04-08,paid_search,Indonesia,Android,pro_monthly,25-34,7.1.0,13
u_204740,2026-03-29,organic_search,Germany,Web,pro_annual,18-24,7.0.1,n/a
u_204741,2026-05-24,paid_social,Indonesia,Android,free,18-24,7.0.0,12
u_204742,2026-06-08,paid_search,Pakistan,Android,free,18-24,7.0.1,15
u_204743,2026-06-10,paid_social,United Kingdom,iOS,free,18-24,7.1.0,17.0
u_204744,2026-05-17,influencer,Turkey,iOS,free,35-44,7.0.0,16.5
u_204745,2026-06-05,paid_search,India,iOS,free,45+,7.0.0,18.0
u_204746,2026-04-09,influencer,Nigeria,iOS,free,18-24,7.1.0,16.5
u_204747,2026-06-06,referral,Nigeria,iOS,pro_monthly,35-44,7.0.0,16.5
u_204748,2026-05-31,organic_search,Turkey,Web,free,18-24,7.0.1,n/a
u_204749,2026-03-31,organic_search,Nigeria,iOS,free,18-24,6.9.0,18.0
u_204750,2026-06-20,paid_social,United States,Android,free,25-34,7.0.1,12
u_204751,2026-03-08,organic_search,Saudi Arabia,Android,free,25-34,7.0.1,13
u_204752,2026-04-20,paid_search,India,Web,free,18-24,7.1.0,n/a
u_204753,2026-05-25,paid_social,United States,Android,free,35-44,6.9.0,13
u_204754,2026-05-06,influencer,India,Web,free,45+,6.9.2,n/a
u_204755,2026-04-13,influencer,Brazil,Android,free,18-24,7.0.1,15
u_204756,2026-03-31,organic_search,Nigeria,iOS,free,18-24,6.8.0,18.0
u_204757,2026-06-04,influencer,Germany,Web,free,25-34,7.0.1,n/a
u_204758,2026-05-31,influencer,United Arab Emirates,Android,free,18-24,7.1.0,15
u_204759,2026-03-05,referral,United States,Android,pro_monthly,18-24,7.1.0,12
u_204760,2026-04-12,paid_search,Indonesia,iOS,free,18-24,7.1.0,17.0
u_204761,2026-03-14,paid_search,United Kingdom,iOS,free,25-34,6.9.0,18.0
u_204762,2026-03-20,organic_search,Turkey,Android,free,13-17,7.0.1,13
u_204763,2026-05-18,influencer,United States,Web,free,25-34,6.9.2,n/a
u_204764,2026-04-29,organic_search,Pakistan,iOS,free,25-34,6.9.2,16.5
u_204765,2026-04-26,paid_social,India,iOS,free,45+,6.9.2,17.4
u_204766,2026-06-12,paid_social,India,Web,free,18-24,6.9.2,n/a
u_204767,2026-05-02,organic_search,Pakistan,Android,free,18-24,7.0.0,12
u_204768,2026-05-19,influencer,Germany,Web,free,25-34,7.0.0,n/a
u_204769,2026-04-10,organic_search,United Kingdom,iOS,free,18-24,7.0.0,17.4
u_204770,2026-05-28,paid_search,India,Android,free,35-44,7.0.1,13
u_204771,2026-03-11,influencer,United Arab Emirates,Android,pro_monthly,18-24,7.0.0,15
u_204772,2026-03-30,referral,Turkey,Web,free,18-24,6.9.0,n/a
u_204773,2026-05-17,paid_social,Saudi Arabia,Android,free,18-24,7.0.1,14
u_204774,2026-03-11,paid_social,United States,iOS,free,35-44,6.8.0,18.0
u_204775,2026-03-10,influencer,Pakistan,Android,free,18-24,7.0.0,14
u_204776,2026-03-17,influencer,Turkey,iOS,free,25-34,7.1.0,17.0
u_204777,2026-03-07,paid_social,Pakistan,Web,free,25-34,7.1.0,n/a
u_204778,2026-06-08,paid_social,Saudi Arabia,Android,pro_monthly,18-24,6.9.2,13
u_204779,2026-06-19,paid_social,United States,Android,free,18-24,6.9.2,13
u_204780,2026-05-30,organic_search,India,iOS,free,25-34,7.1.0,17.4
u_204781,2026-05-14,paid_social,United States,Android,pro_monthly,18-24,6.9.2,14
u_204782,2026-06-15,influencer,United Arab Emirates,Android,free,45+,6.9.2,14
u_204783,2026-03-19,paid_search,Germany,Android,free,13-17,6.9.2,12
u_204784,2026-06-03,paid_social,United Arab Emirates,Android,pro_annual,18-24,6.9.2,15
u_204785,2026-03-09,organic_search,Saudi Arabia,iOS,free,18-24,6.9.2,18.0
u_204786,2026-06-06,paid_social,United Kingdom,iOS,free,18-24,7.0.0,17.0
u_204787,2026-05-12,influencer,Brazil,iOS,free,18-24,6.9.0,16.5
u_204788,2026-03-18,paid_social,India,iOS,free,45+,7.1.0,17.0
u_204789,2026-03-18,paid_social,Pakistan,iOS,free,35-44,6.9.2,17.4
u_204790,2026-05-04,influencer,Germany,iOS,free,35-44,6.9.2,18.2
u_204791,2026-03-19,paid_social,United States,iOS,free,25-34,7.1.0,18.2
u_204792,2026-04-08,influencer,United States,Web,free,35-44,7.1.0,n/a
u_204793,2026-06-04,referral,India,iOS,pro_monthly,35-44,7.0.1,18.2
u_204794,2026-05-06,organic_search,United Kingdom,Web,free,18-24,7.1.0,n/a
u_204795,2026-05-09,influencer,United States,Android,pro_monthly,18-24,7.0.0,13
u_204796,2026-03-10,influencer,Nigeria,iOS,free,25-34,6.9.2,18.0
u_204797,2026-05-31,app_store_browse,Indonesia,iOS,free,18-24,7.1.0,17.0
u_204798,2026-05-18,referral,Pakistan,iOS,free,25-34,6.9.2,17.0
u_204799,2026-03-13,influencer,United States,Android,free,18-24,6.8.0,12
u_204800,2026-04-06,referral,Saudi Arabia,Web,free,18-24,7.1.0,n/a
u_204801,2026-06-10,paid_social,Saudi Arabia,iOS,free,25-34,7.0.1,17.4
u_204802,2026-04-26,organic_search,Pakistan,Android,free,25-34,7.0.1,14
u_204803,2026-06-15,referral,India,Web,free,18-24,7.0.0,n/a
u_204804,2026-04-09,organic_search,Indonesia,iOS,free,25-34,7.0.1,17.4
u_204805,2026-05-24,organic_search,United Arab Emirates,iOS,free,25-34,7.0.0,17.0
u_204806,2026-05-27,organic_search,India,iOS,free,35-44,6.8.0,17.4
u_204807,2026-04-22,paid_social,United States,iOS,free,18-24,7.0.0,18.0
u_204808,2026-06-15,influencer,United States,iOS,free,18-24,7.0.1,18.0
u_204809,2026-06-16,app_store_browse,Pakistan,Android,free,45+,7.0.1,13
u_204810,2026-04-02,organic_search,India,iOS,free,18-24,6.9.2,18.0
u_204811,2026-04-20,paid_social,United Arab Emirates,iOS,free,18-24,7.0.1,16.5
u_204812,2026-05-22,paid_social,Turkey,iOS,free,18-24,7.0.1,17.0
u_204813,2026-06-17,paid_social,Germany,Web,free,18-24,7.0.1,n/a
u_204814,2026-03-16,organic_search,Turkey,iOS,pro_annual,25-34,6.9.2,17.4
u_204815,2026-03-29,paid_social,India,Web,free,18-24,7.0.0,n/a
u_204816,2026-06-21,organic_search,Pakistan,Android,free,25-34,7.0.1,13
u_204817,2026-04-06,influencer,United States,Android,free,35-44,7.1.0,15
u_204818,2026-03-24,paid_search,Indonesia,Android,free,25-34,7.0.1,14
u_204819,2026-05-16,app_store_browse,Philippines,Android,free,18-24,7.1.0,12
u_204820,2026-03-19,influencer,United Arab Emirates,Android,free,18-24,6.9.0,14
u_204821,2026-05-26,paid_social,India,iOS,pro_monthly,18-24,6.9.2,17.4
u_204822,2026-03-23,organic_search,India,iOS,free,18-24,6.9.2,18.2
u_204823,2026-04-20,paid_social,Brazil,Android,free,35-44,6.9.2,14
u_204824,2026-03-24,paid_social,Turkey,Android,free,25-34,6.8.0,12
u_204825,2026-05-27,organic_search,Pakistan,iOS,free,45+,6.9.0,18.0
u_204826,2026-03-14,paid_search,Nigeria,Android,free,13-17,6.9.0,13
u_204827,2026-05-06,organic_search,Pakistan,iOS,free,25-34,7.0.1,18.0
u_204828,2026-05-21,paid_social,United Kingdom,Android,free,18-24,7.0.0,12
u_204829,2026-04-16,paid_social,Turkey,iOS,free,45+,7.1.0,18.2
u_204830,2026-05-01,organic_search,Indonesia,Web,free,25-34,6.9.2,n/a
u_204831,2026-05-09,referral,United States,Android,free,25-34,6.9.0,13
u_204832,2026-04-04,influencer,India,iOS,free,18-24,7.1.0,18.2
u_204833,2026-05-22,paid_search,Indonesia,Android,free,18-24,7.0.1,13
u_204834,2026-03-31,referral,Turkey,iOS,free,35-44,7.1.0,17.0
u_204835,2026-04-21,paid_search,United Arab Emirates,Android,pro_monthly,18-24,7.1.0,14
u_204836,2026-04-11,influencer,Nigeria,Android,free,18-24,7.0.1,15
u_204837,2026-04-19,organic_search,India,iOS,free,18-24,6.9.2,17.4
u_204838,2026-03-20,organic_search,Pakistan,Android,free,18-24,6.9.2,13
u_204839,2026-03-22,paid_search,Turkey,iOS,free,25-34,7.0.0,17.4
u_204840,2026-05-27,influencer,Nigeria,Android,free,25-34,7.0.0,15
u_204841,2026-05-01,referral,Nigeria,Web,free,18-24,7.0.0,n/a
u_204842,2026-03-06,paid_social,Brazil,iOS,free,25-34,6.9.2,18.2
u_204843,2026-06-10,paid_social,Turkey,Android,free,35-44,6.9.0,13
u_204844,2026-05-14,organic_search,Turkey,Web,pro_monthly,25-34,7.0.0,n/a
u_204845,2026-06-07,influencer,India,Android,free,18-24,7.0.0,14
u_204846,2026-05-19,paid_social,Pakistan,Android,free,18-24,7.0.1,14
u_204847,2026-04-21,paid_social,United States,iOS,pro_monthly,25-34,7.0.0,18.0
u_204848,2026-04-05,influencer,United States,Web,free,25-34,7.1.0,n/a
u_204849,2026-04-19,paid_search,United Kingdom,Android,free,13-17,7.0.0,14
u_204850,2026-04-27,paid_social,Pakistan,iOS,free,13-17,6.9.2,18.2
u_204851,2026-03-04,paid_social,United States,iOS,free,35-44,7.1.0,18.0
u_204852,2026-05-22,organic_search,United Kingdom,Android,free,25-34,7.0.1,13
u_204853,2026-03-03,influencer,Pakistan,Android,pro_monthly,45+,7.0.0,14
u_204854,2026-03-16,paid_social,United States,iOS,free,45+,7.0.0,18.2
u_204855,2026-04-14,paid_search,Brazil,Android,free,25-34,6.9.0,14
u_204856,2026-05-23,paid_search,Brazil,iOS,free,18-24,7.0.1,17.4
u_204857,2026-03-25,paid_search,Brazil,Android,free,13-17,6.8.0,13
u_204858,2026-06-03,influencer,Saudi Arabia,Web,free,35-44,6.9.2,n/a
u_204859,2026-03-01,app_store_browse,United States,Web,free,25-34,6.9.0,n/a
u_204860,2026-05-02,referral,India,Android,pro_annual,18-24,7.1.0,13
u_204861,2026-03-04,paid_social,United States,iOS,free,13-17,7.1.0,16.5
u_204862,2026-06-17,organic_search,United Kingdom,Android,free,35-44,6.8.0,13
u_204863,2026-05-23,organic_search,United Arab Emirates,iOS,free,25-34,6.9.0,16.5
u_204864,2026-06-05,referral,Saudi Arabia,Android,free,25-34,7.0.0,15
u_204865,2026-04-30,paid_social,Germany,Android,free,18-24,6.9.0,14
u_204866,2026-04-15,app_store_browse,Germany,Android,free,35-44,6.8.0,15
u_204867,2026-04-18,paid_search,India,iOS,free,35-44,7.0.1,17.4
u_204868,2026-03-23,paid_search,Indonesia,iOS,free,35-44,7.0.1,18.2
u_204869,2026-05-25,paid_search,United States,Android,free,25-34,7.0.1,12
u_204870,2026-04-05,app_store_browse,United States,Android,free,18-24,7.1.0,13
u_204871,2026-05-24,paid_social,United Kingdom,Android,free,25-34,7.0.1,14
u_204872,2026-05-17,influencer,Indonesia,Android,free,35-44,7.1.0,14
u_204873,2026-03-19,referral,India,Android,free,18-24,6.9.2,15
u_204874,2026-05-09,influencer,India,iOS,pro_annual,25-34,7.0.1,17.0
u_204875,2026-03-25,paid_social,India,Android,free,18-24,7.1.0,14
u_204876,2026-04-21,influencer,Turkey,Android,free,25-34,7.1.0,13
u_204877,2026-04-28,paid_social,Brazil,Web,free,18-24,6.9.0,n/a
u_204878,2026-03-17,app_store_browse,Germany,iOS,free,35-44,7.0.1,18.2
u_204879,2026-05-28,organic_search,Saudi Arabia,Android,pro_monthly,25-34,7.0.0,14
u_204880,2026-05-17,app_store_browse,Saudi Arabia,Android,free,25-34,6.9.2,12
u_204881,2026-06-11,paid_social,United States,Android,pro_annual,25-34,7.0.1,14
u_204882,2026-06-07,paid_social,United States,iOS,free,18-24,6.9.0,18.0
u_204883,2026-04-19,paid_search,Turkey,Android,free,25-34,7.1.0,12
u_204884,2026-03-28,app_store_browse,United States,Android,pro_monthly,25-34,7.0.0,14
u_204885,2026-03-26,referral,India,iOS,free,25-34,7.0.1,18.2
u_204886,2026-03-11,influencer,Indonesia,Web,free,18-24,7.0.1,n/a
u_204887,2026-04-23,paid_social,United States,Android,free,25-34,6.9.2,15
u_204888,2026-03-12,paid_social,United Kingdom,iOS,free,18-24,7.0.1,17.0
u_204889,2026-05-13,referral,Turkey,iOS,free,35-44,7.0.0,18.2
u_204890,2026-04-19,paid_social,Germany,Android,free,25-34,7.0.1,15
u_204891,2026-03-31,influencer,Indonesia,Android,free,18-24,7.0.0,15
u_204892,2026-03-02,organic_search,United Kingdom,iOS,free,13-17,6.9.2,17.0
u_204893,2026-04-08,paid_social,United Kingdom,iOS,free,25-34,7.1.0,18.2
u_204894,2026-03-14,organic_search,Pakistan,Web,pro_monthly,18-24,7.0.0,n/a
u_204895,2026-04-15,organic_search,Pakistan,Android,free,18-24,6.9.2,15
u_204896,2026-06-19,paid_social,Indonesia,Android,free,35-44,7.1.0,13
u_204897,2026-04-30,organic_search,United States,Android,free,18-24,6.9.2,12
u_204898,2026-05-23,organic_search,United Arab Emirates,iOS,free,18-24,7.0.1,17.0
u_204899,2026-06-19,influencer,United States,iOS,free,35-44,7.0.1,16.5
u_204900,2026-05-15,paid_social,United Kingdom,Android,pro_annual,45+,6.8.0,14
u_204901,2026-04-12,referral,United Arab Emirates,Android,pro_monthly,25-34,7.0.0,14
u_204902,2026-05-30,influencer,Brazil,Android,free,18-24,7.1.0,14
u_204903,2026-04-16,app_store_browse,United States,Web,free,25-34,7.0.0,n/a
u_204904,2026-05-24,paid_search,Nigeria,iOS,free,25-34,6.9.2,18.2
u_204905,2026-06-01,referral,India,iOS,free,35-44,7.1.0,16.5
u_204906,2026-03-09,influencer,United Arab Emirates,Android,free,35-44,7.0.1,15
u_204907,2026-05-21,influencer,United Arab Emirates,Web,free,25-34,6.8.0,n/a
u_204908,2026-03-21,influencer,Nigeria,Web,free,35-44,7.0.1,n/a
u_204909,2026-05-02,paid_search,Pakistan,iOS,free,18-24,7.1.0,17.4
u_204910,2026-03-31,influencer,Pakistan,iOS,pro_annual,45+,7.0.1,16.5
u_204911,2026-06-07,paid_social,United Arab Emirates,Android,free,35-44,6.9.2,14
u_204912,2026-04-29,influencer,United States,Android,free,25-34,7.1.0,12
u_204913,2026-05-27,organic_search,United States,iOS,free,35-44,7.1.0,17.0
u_204914,2026-06-16,influencer,Indonesia,Android,pro_annual,18-24,7.0.1,12
u_204915,2026-06-09,paid_search,Indonesia,Web,free,18-24,7.0.0,n/a
u_204916,2026-04-24,app_store_browse,United Arab Emirates,iOS,free,18-24,7.0.1,16.5
u_204917,2026-04-24,app_store_browse,United States,iOS,free,25-34,7.1.0,17.0
u_204918,2026-03-22,influencer,United Arab Emirates,Android,enterprise,25-34,7.0.1,13
u_204919,2026-06-04,influencer,United States,Android,free,25-34,6.9.2,15
u_204920,2026-05-07,paid_social,United States,Android,free,35-44,7.0.0,13
u_204921,2026-04-07,influencer,Philippines,Android,free,18-24,6.8.0,15
u_204922,2026-04-02,app_store_browse,Saudi Arabia,iOS,free,45+,7.0.0,16.5
u_204923,2026-06-14,organic_search,United States,Android,pro_annual,18-24,6.9.0,15
u_204924,2026-04-11,influencer,Saudi Arabia,Android,free,25-34,7.1.0,15
u_204925,2026-05-14,referral,Turkey,Android,free,18-24,7.1.0,12
u_204926,2026-05-20,paid_social,Pakistan,Android,free,25-34,7.1.0,13
u_204927,2026-04-11,influencer,Brazil,iOS,free,35-44,6.9.0,17.4
u_204928,2026-04-18,app_store_browse,United States,Android,free,18-24,7.0.1,12
u_204929,2026-03-23,app_store_browse,India,iOS,free,18-24,7.0.1,17.0
u_204930,2026-04-02,paid_social,Pakistan,Android,pro_monthly,25-34,7.0.1,15
u_204931,2026-04-18,app_store_browse,United Arab Emirates,iOS,free,18-24,7.1.0,16.5
u_204932,2026-03-31,organic_search,Indonesia,iOS,free,25-34,7.0.1,17.0
u_204933,2026-04-28,referral,India,iOS,free,25-34,7.1.0,16.5
u_204934,2026-05-26,app_store_browse,United States,Web,free,18-24,7.0.0,n/a
u_204935,2026-03-06,paid_social,Brazil,iOS,free,25-34,7.1.0,18.2
u_204936,2026-06-11,app_store_browse,India,Web,free,13-17,7.0.0,n/a
u_204937,2026-03-17,influencer,United States,Web,free,25-34,7.0.0,n/a
u_204938,2026-04-13,influencer,Indonesia,Android,free,25-34,7.1.0,15
u_204939,2026-05-01,influencer,United States,Android,free,25-34,6.9.2,13
u_204940,2026-03-16,paid_social,India,iOS,pro_monthly,25-34,7.0.1,17.4
u_204941,2026-03-27,referral,Saudi Arabia,iOS,free,13-17,6.9.0,18.0
u_204942,2026-06-18,organic_search,Brazil,Android,free,35-44,6.8.0,12
u_204943,2026-04-02,organic_search,Germany,Web,free,13-17,7.0.1,n/a
u_204944,2026-05-29,referral,Turkey,iOS,free,25-34,6.8.0,18.0
u_204945,2026-05-23,organic_search,United Arab Emirates,iOS,pro_monthly,18-24,7.1.0,18.2
u_204946,2026-03-19,paid_social,United States,Web,free,45+,6.9.2,n/a
u_204947,2026-06-12,influencer,India,Android,free,25-34,7.1.0,15
u_204948,2026-06-05,referral,United States,Android,free,18-24,7.0.1,13
u_204949,2026-06-12,influencer,Pakistan,Android,free,13-17,6.8.0,12
u_204950,2026-03-29,referral,India,Android,free,35-44,7.1.0,12
u_204951,2026-05-23,influencer,Turkey,Android,free,13-17,7.1.0,15
u_204952,2026-04-22,referral,United States,Android,pro_annual,25-34,7.0.1,13
u_204953,2026-03-07,paid_social,India,iOS,free,18-24,7.1.0,16.5
u_204954,2026-04-08,paid_search,Indonesia,Web,free,18-24,7.0.0,n/a
u_204955,2026-06-08,influencer,Saudi Arabia,iOS,free,45+,6.9.0,17.4
u_204956,2026-04-26,paid_social,United States,iOS,free,18-24,7.0.1,18.2
u_204957,2026-04-18,paid_social,Germany,iOS,free,45+,6.9.2,18.0
u_204958,2026-06-12,paid_search,Turkey,Web,free,25-34,7.0.0,n/a
u_204959,2026-06-14,paid_social,India,iOS,free,25-34,7.0.1,16.5
u_204960,2026-05-24,referral,United Kingdom,Web,free,25-34,7.0.1,n/a
u_204961,2026-04-08,paid_social,Philippines,iOS,free,18-24,7.0.0,18.0
u_204962,2026-05-30,paid_social,Indonesia,iOS,free,25-34,7.1.0,17.0
u_204963,2026-05-13,paid_social,India,iOS,free,18-24,7.0.0,17.0
u_204964,2026-06-18,influencer,Pakistan,Android,pro_monthly,25-34,7.1.0,12
u_204965,2026-05-10,organic_search,Pakistan,iOS,free,18-24,7.0.1,17.4
u_204966,2026-05-05,paid_social,India,Web,free,35-44,7.1.0,n/a
u_204967,2026-03-14,paid_search,Pakistan,Android,free,35-44,6.8.0,13
u_204968,2026-05-06,influencer,United Arab Emirates,iOS,free,25-34,7.1.0,18.0
u_204969,2026-05-18,referral,Saudi Arabia,iOS,free,25-34,6.9.0,17.4
u_204970,2026-06-20,influencer,Brazil,Android,free,35-44,7.1.0,13
u_204971,2026-05-21,organic_search,Pakistan,iOS,pro_monthly,18-24,7.0.1,17.0
u_204972,2026-03-06,app_store_browse,Pakistan,iOS,free,35-44,7.1.0,17.0
u_204973,2026-05-03,organic_search,United Kingdom,Web,free,25-34,7.0.1,n/a
u_204974,2026-06-12,influencer,Nigeria,iOS,free,25-34,7.1.0,16.5
u_204975,2026-05-05,paid_search,Philippines,Web,free,35-44,6.9.2,n/a
u_204976,2026-06-17,referral,Nigeria,Android,pro_monthly,45+,7.0.1,13
u_204977,2026-06-03,referral,Turkey,iOS,pro_monthly,18-24,6.9.2,18.2
u_204978,2026-05-29,referral,United States,Web,free,35-44,7.1.0,n/a
u_204979,2026-03-09,influencer,United States,Android,free,35-44,7.0.0,13
u_204980,2026-03-17,organic_search,Pakistan,Android,free,25-34,6.9.2,13
u_204981,2026-03-16,paid_search,United States,Android,free,25-34,7.0.1,13
u_204982,2026-03-01,paid_social,India,iOS,free,18-24,6.9.0,17.0
u_204983,2026-06-08,organic_search,Indonesia,Android,free,18-24,7.1.0,15
u_204984,2026-06-01,referral,Nigeria,iOS,free,18-24,7.0.1,18.2
u_204985,2026-04-25,paid_search,United States,iOS,enterprise,35-44,6.9.0,17.4
u_204986,2026-04-23,paid_search,United States,iOS,free,25-34,7.1.0,18.2
u_204987,2026-05-20,paid_social,India,Web,free,35-44,7.0.0,n/a
u_204988,2026-04-08,paid_search,United States,iOS,free,25-34,7.1.0,18.2
u_204989,2026-05-26,paid_social,Pakistan,Web,free,18-24,6.9.2,n/a
u_204990,2026-06-10,paid_search,Turkey,Web,free,18-24,6.9.0,n/a
u_204991,2026-06-02,paid_social,Pakistan,Android,free,25-34,7.0.1,12
u_204992,2026-05-01,organic_search,India,iOS,free,25-34,6.9.2,16.5
u_204993,2026-04-27,app_store_browse,Germany,Android,free,25-34,6.9.2,15
u_204994,2026-06-05,organic_search,United States,Web,pro_monthly,45+,7.1.0,n/a
u_204995,2026-03-04,organic_search,Turkey,Web,free,18-24,6.9.2,n/a
u_204996,2026-03-09,paid_social,Pakistan,Web,free,18-24,6.9.0,n/a
u_204997,2026-03-31,referral,Philippines,Android,free,25-34,7.1.0,14
u_204998,2026-04-24,organic_search,Pakistan,Web,free,25-34,7.0.1,n/a
u_204999,2026-06-01,paid_social,Indonesia,iOS,free,25-34,7.1.0,17.4
u_205000,2026-03-09,organic_search,United States,Android,free,18-24,6.9.2,15
u_205001,2026-05-12,referral,Saudi Arabia,iOS,free,25-34,7.0.0,17.0
u_205002,2026-04-14,influencer,United Arab Emirates,iOS,free,35-44,6.9.2,17.0
u_205003,2026-04-09,paid_social,Pakistan,iOS,pro_monthly,45+,7.1.0,18.2
u_205004,2026-05-20,app_store_browse,United Arab Emirates,iOS,free,45+,7.1.0,17.4
u_205005,2026-03-13,paid_social,United States,Android,free,25-34,6.8.0,14
u_205006,2026-03-30,app_store_browse,United States,iOS,free,25-34,6.9.0,18.2
u_205007,2026-06-04,organic_search,Pakistan,iOS,pro_monthly,35-44,7.0.1,16.5
u_205008,2026-05-25,paid_social,Germany,Web,free,45+,7.1.0,n/a
u_205009,2026-03-02,paid_search,United States,iOS,pro_monthly,18-24,7.0.1,17.0
u_205010,2026-05-15,influencer,United States,iOS,free,18-24,7.1.0,17.4
